product_name,current_price,original_price,percent_discount,product_link,brand_name
ASUS ROG Phone 6 12GB 256GB,13990000,18990000,26,https://cellphones.com.vn/asus-rog-phone-6-12gb-256gb.html,asus
ASUS ROG Phone 6 16GB 512GB - Chỉ có tại CellphoneS,16990000,20990000,19,https://cellphones.com.vn/asus-rog-phone-6.html,asus
ASUS ROG Phone 5 chính hãng,18990000,22990000,17,https://cellphones.com.vn/asus-rog-phone-5.html,asus
ASUS ROG Phone 5S 16GB 512GB,17790000,22990000,23,https://cellphones.com.vn/asus-rog-phone-5s-512gb.html,asus
TCL 40 NXT PAPER 8GB 256GB,4390000,5490000,20,https://cellphones.com.vn/tcl-40-nxt-paper.html,tcl
TCL 40SE 4GB 128GB,2890000,3390000,15,https://cellphones.com.vn/tcl-40-se.html,tcl
TCL 408 4GB 64GB,2390000,2790000,14,https://cellphones.com.vn/tcl-408.html,tcl
TCL 40SE 6GB 256GB,3390000,3990000,15,https://cellphones.com.vn/tcl-40-se-256gb.html,tcl
TCL 408 4GB 128GB,2590000,2990000,13,https://cellphones.com.vn/tcl-408-128gb.html,tcl
TCL 406S 4GB 64GB,0,0,0,https://cellphones.com.vn/dien-thoai-tcl-406s.html,tcl
Itel S23 8GB 128GB,2490000,2990000,17,https://cellphones.com.vn/itel-s23.html,itel
Itel S23 8GB 256GB,2690000,3490000,23,https://cellphones.com.vn/itel-s23-256gb.html,itel
Điện thoại Nokia 105 4G 128MB,620000,820000,24,https://cellphones.com.vn/nokia-105-4g.html,dien-thoai-pho-thong
Nokia 215 4G,960000,960000,0,https://cellphones.com.vn/nokia-215-4g.html,dien-thoai-pho-thong
Nokia 110 4G,830000,850000,2,https://cellphones.com.vn/nokia-110-4g.html,dien-thoai-pho-thong
Nokia 105 2 SIM (2019),520000,520000,0,https://cellphones.com.vn/nokia-105-dual-sim-2019.html,dien-thoai-pho-thong
Điện thoại Philips E527,0,0,0,https://cellphones.com.vn/philips-xenium-e527-4g.html,dien-thoai-pho-thong
Điện thoại Phillips E506,0,0,0,https://cellphones.com.vn/philips-xenium-e506-4g.html,dien-thoai-pho-thong
Samsung Galaxy S23 FE 5G 8GB 128GB,12090000,14890000,19,https://cellphones.com.vn/samsung-galaxy-s23-fe.html,hang-sap-ve
Samsung Galaxy Tab A9+ WIFI 4GB 64GB,4890000,5990000,18,https://cellphones.com.vn/samsung-galaxy-tab-a9-plus.html,hang-sap-ve
Samsung Galaxy S24 Plus 12GB 256GB,21990000,26990000,19,https://cellphones.com.vn/samsung-galaxy-s24-plus.html,hang-sap-ve
ZTE Blade A52 4GB 64GB,1990000,2490000,20,https://cellphones.com.vn/zte-blade-a52.html,hang-sap-ve
Samsung Galaxy S24 8GB 256GB,18990000,22990000,17,https://cellphones.com.vn/samsung-galaxy-s24.html,hang-sap-ve
Samsung Galaxy S24 8GB 512GB,22490000,26490000,15,https://cellphones.com.vn/samsung-galaxy-s24-512gb.html,hang-sap-ve
Điện thoại ZTE Blade A72 3GB 128GB,1990000,2490000,20,https://cellphones.com.vn/dien-thoai-zte-blade-a72.html,hang-sap-ve
Samsung Galaxy Z Flip 5 8GB 512GB,25990000,29990000,13,https://cellphones.com.vn/samsung-galaxy-z-flip-5-512gb-63941.html-1,hang-sap-ve
realme GT Neo 3,0,0,0,https://cellphones.com.vn/realme-gt-neo-3.html,hang-sap-ve
Redmi K40,0,0,0,https://cellphones.com.vn/xiaomi-redmi-k40.html,hang-sap-ve
Realme Q3 Pro,0,0,0,https://cellphones.com.vn/realme-q3-pro.html,hang-sap-ve
Asus Rog phone 8 pro,0,0,0,https://cellphones.com.vn/asus-rog-phone-8-pro.html,hang-sap-ve
Xiaomi Redmi Note 12 Turbo,0,0,0,https://cellphones.com.vn/redmi-note-12-turbo.html,hang-sap-ve
OPPO Find N,0,0,0,https://cellphones.com.vn/oppo-find-n.html,hang-sap-ve
Honor X9B,0,0,0,https://cellphones.com.vn/dien-thoai-honor-x9b.html,hang-sap-ve
Redmi K50 Gaming Edition,0,0,0,https://cellphones.com.vn/redmi-k50-gaming-edition.html,hang-sap-ve
Xiaomi 13 Ultra,0,0,0,https://cellphones.com.vn/xiaomi-13-ultra.html,hang-sap-ve
Xiaomi Redmi Note 13 Pro,0,0,0,https://cellphones.com.vn/xiaomi-redmi-note-13-pro.html,hang-sap-ve
Realme GT2 Pro,0,0,0,https://cellphones.com.vn/realme-gt-2-pro.html,hang-sap-ve
Xiaomi Redmi K50,0,0,0,https://cellphones.com.vn/xiaomi-redmi-k50.html,hang-sap-ve
Meizu 20,0,0,0,https://cellphones.com.vn/meizu-20.html,hang-sap-ve
Redmi K60 Pro 5G,0,0,0,https://cellphones.com.vn/xiaomi-redmi-k60-pro.html,hang-sap-ve
Xiaomi Redmi Note 12 Pro 4G,0,0,0,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-56074.html,hang-sap-ve
Huawei Mate 60 Pro,0,0,0,https://cellphones.com.vn/huawei-mate-60-pro.html,hang-sap-ve
Xiaomi Redmi K70 Pro,0,0,0,https://cellphones.com.vn/xiaomi-redmi-k70-pro.html,hang-sap-ve
Redmi K60,0,0,0,https://cellphones.com.vn/xiaomi-redmi-k60.html,hang-sap-ve
OPPO Reno11 F,0,0,0,https://cellphones.com.vn/dien-thoai-oppo-reno-11-f.html,hang-sap-ve
iPhone SE 4 2023,0,0,0,https://cellphones.com.vn/iphone-se-4-2023.html,hang-sap-ve
Samsung Galaxy A74,0,0,0,https://cellphones.com.vn/samsung-galaxy-a74.html,hang-sap-ve
Xiaomi 14 Pro,0,0,0,https://cellphones.com.vn/xiaomi-14-pro.html,hang-sap-ve
Leitz Phone 1,0,0,0,https://cellphones.com.vn/leitz-phone.html,hang-sap-ve
Realme GT Neo 5 SE,0,0,0,https://cellphones.com.vn/realme-gt-neo-5-se.html,hang-sap-ve
OPPO Find N2,0,0,0,https://cellphones.com.vn/oppo-find-n2.html,hang-sap-ve
Asus Rog Phone 8 ultimate,0,0,0,https://cellphones.com.vn/asus-rog-phone-8-ultimate.html,hang-sap-ve
huawei p60 art,0,0,0,https://cellphones.com.vn/huawei-p60-art.html,hang-sap-ve
Huawei Mate 50 Pro,0,0,0,https://cellphones.com.vn/huawei-mate-50-pro.html,hang-sap-ve
Xiaomi POCO F5 Pro,0,0,0,https://cellphones.com.vn/xiaomi-poco-f5-pro.html,hang-sap-ve
realme 10 Pro Plus,0,0,0,https://cellphones.com.vn/realme-10-pro-plus.html,hang-sap-ve
Google Pixel 7 Pro,0,0,0,https://cellphones.com.vn/google-pixel-7-pro.html,hang-sap-ve
Oneplus 12,0,0,0,https://cellphones.com.vn/oneplus-12.html,hang-sap-ve
Honor Magic 5 Pro,0,0,0,https://cellphones.com.vn/honor-magic-5-pro.html,hang-sap-ve
Oneplus Ace 2 Pro,0,0,0,https://cellphones.com.vn/oneplus-ace-2-pro.html,hang-sap-ve
Xiaomi POCO C65,0,0,0,https://cellphones.com.vn/xiaomi-poco-c65.html,hang-sap-ve
Tai nghe bluetooth Lenovo LP40,0,0,0,https://cellphones.com.vn/tai-nghe-bluetooth-lenovo-lp40.html,hang-sap-ve
TECNO SPARK 20 Pro Plus,0,0,0,https://cellphones.com.vn/tecno-spark-20-pro-plus.html,hang-sap-ve
TCL 406S 4GB 64GB,0,0,0,https://cellphones.com.vn/dien-thoai-tcl-406s.html,hang-sap-ve
Oneplus Open,0,0,0,https://cellphones.com.vn/oneplus-open.html,hang-sap-ve
Xiaomi Redmi Note 12T Pro,0,0,0,https://cellphones.com.vn/xiaomi-redmi-note-12t-pro.html,hang-sap-ve
